URLLength,IsDomainIP,HasObfuscation,NoOfSubDomain,IsHTTPS,URLSimilarityIndex,NoOfEqualsInURL,NoOfQMarkInURL,SpacialCharRatioInURL,DomainLength,TLDLegitimateProb,CharContinuationRate,URLCharProb,TLDLength,NoOfiFrame,NoOfPopup,HasHiddenFields,NoOfSelfRedirect,HasExternalFormSubmit,HasSubmitButton,HasPasswordField,HasSocialNet
28,0,0,1,0,75.0,0,0,0.1786,21,0.95,0.1852,1.0,3,0,0,0,0,0,0,0,0
17,0,0,1,0,52.9412,0,0,0.2941,10,0.5,0.25,1.0,2,0,0,0,0,0,0,0,0
25,0,0,1,1,52.0,0,0,0.2,17,0.95,0.1667,1.0,3,0,0,0,0,0,0,0,0
24,0,0,1,1,70.8333,0,0,0.2083,16,0.95,0.2174,1.0,3,0,0,0,0,0,0,0,0
96,0,0,0,1,92.7083,0,0,0.0938,7,0.5,0.0421,1.0,2,0,0,0,0,0,0,0,0
29,0,0,2,1,75.8621,0,0,0.2414,21,0.9,0.1429,1.0,2,1,0,0,3,0,1,0,0
55,0,0,2,0,92.7273,0,0,0.1273,47,0.8,0.0556,1.0,2,0,0,0,0,0,0,0,0
24,0,0,1,0,54.1667,0,0,0.2083,17,0.95,0.1739,1.0,3,0,0,0,0,0,0,0,0
25,0,0,0,0,56.0,0,0,0.16,18,0.5,0.0833,1.0,7,0,0,0,0,0,0,0,0
40,0,0,1,1,82.5,0,0,0.125,32,0.95,0.1282,1.0,3,0,0,0,0,0,0,0,0
27,0,0,1,1,70.3704,0,0,0.2222,18,0.5,0.0769,1.0,3,0,0,0,0,0,0,0,0
27,0,0,1,1,62.963,0,0,0.1852,19,0.95,0.1923,1.0,3,0,0,0,0,0,0,0,0
17,0,0,1,0,64.7059,0,0,0.2941,10,0.5,0.3125,1.0,2,0,0,0,0,0,0,0,0
22,0,0,1,1,72.7273,0,0,0.2273,14,0.5,0.1905,1.0,4,0,0,0,0,0,0,0,0
36,0,0,1,1,75.0,0,0,0.1389,28,0.95,0.1143,1.0,3,0,0,0,0,0,0,0,0
21,0,0,1,1,71.4286,0,0,0.2381,13,0.98,0.2,1.0,3,0,0,0,0,0,0,0,0
52,0,0,1,1,84.6154,0,0,0.1731,26,0.95,0.098,0.9808,3,0,0,0,0,0,0,0,0
99,0,0,1,1,89.899,0,0,0.1212,15,0.95,0.0306,1.0,3,0,0,0,0,0,0,0,0
48,0,0,2,0,89.5833,0,0,0.1875,24,0.5,0.0426,1.0,2,0,0,0,0,0,0,0,0
27,0,0,0,0,62.963,0,0,0.1852,19,0.95,0.1154,1.0,3,0,0,0,0,0,0,0,0
23,0,0,1,1,60.8696,0,0,0.2174,15,0.9,0.1818,1.0,3,0,0,0,0,0,0,0,0
25,0,0,1,1,68.0,0,0,0.2,17,0.95,0.2083,1.0,3,0,0,0,0,0,0,0,0
48,0,0,1,0,81.25,0,0,0.1875,36,0.85,0.0638,1.0,3,0,0,0,0,0,0,0,0
30,0,0,1,1,66.6667,0,0,0.1667,22,0.95,0.1724,1.0,3,0,2,1,141,0,0,0,1
29,0,0,1,1,68.9655,0,0,0.2069,21,0.9,0.1429,1.0,3,0,0,0,0,0,0,0,0
25,0,0,2,1,56.0,0,0,0.24,17,0.88,0.1667,1.0,2,0,0,0,0,0,0,0,0
33,0,0,1,1,84.8485,0,0,0.1515,25,0.95,0.125,1.0,3,0,0,0,0,0,0,0,0
19,0,0,1,1,57.8947,0,0,0.2632,11,0.99,0.2222,1.0,3,0,0,0,0,0,0,0,0
23,0,0,1,1,73.913,0,0,0.2174,15,0.95,0.2273,1.0,3,1,0,0,14,0,1,1,1
22,0,0,1,1,63.6364,0,0,0.2273,14,0.85,0.1905,1.0,3,0,0,0,0,0,0,0,0
29,0,0,2,0,68.9655,0,0,0.2069,22,0.95,0.1786,1.0,3,0,0,0,0,0,0,0,0
33,0,0,1,1,54.5455,0,0,0.2121,24,0.95,0.0938,1.0,3,0,0,0,0,0,0,0,0
26,0,0,1,1,80.7692,0,0,0.1923,18,0.95,0.16,1.0,3,1,1,1,25,0,1,0,1
37,0,0,3,1,78.3784,0,0,0.2162,29,0.3,0.1111,1.0,3,0,0,0,0,0,0,0,0
25,0,0,2,1,60.0,0,0,0.24,17,0.9,0.2083,1.0,2,0,0,0,0,0,0,0,0
29,0,0,1,0,75.8621,0,0,0.2069,22,0.95,0.1786,1.0,3,0,0,0,0,0,0,0,0
18,0,0,1,1,61.1111,0,0,0.2778,10,0.5,0.2353,1.0,2,0,0,0,0,0,0,0,0
25,0,0,2,0,64.0,0,0,0.24,18,0.95,0.1667,1.0,3,0,0,0,0,0,0,0,0
41,0,0,2,1,75.6098,0,0,0.1707,32,0.8,0.05,1.0,2,0,0,0,0,0,0,0,0
25,0,0,2,1,64.0,0,0,0.24,17,0.5,0.1667,1.0,2,0,0,0,0,0,0,0,0
25,0,0,1,1,64.0,0,0,0.2,17,0.85,0.1667,1.0,3,0,0,0,0,0,0,0,0
28,0,0,2,1,57.1429,0,0,0.2143,20,0.9,0.1481,1.0,2,0,0,0,0,0,0,0,0
26,0,0,1,1,61.5385,0,0,0.2308,18,0.95,0.16,1.0,3,0,0,0,0,0,0,0,0
50,0,0,4,0,84.0,0,0,0.22,31,0.3,0.0816,1.0,3,0,0,0,0,0,0,0,0
21,0,0,1,1,52.381,0,0,0.2381,13,0.95,0.2,1.0,3,0,0,0,0,0,0,0,0
83,0,0,2,1,91.5663,0,0,0.1566,38,0.5,0.0488,1.0,3,0,0,0,0,0,0,0,0
48,0,0,2,1,93.75,0,0,0.1458,39,0.8,0.0426,1.0,2,0,0,0,0,0,0,0,0
26,0,0,1,1,80.7692,0,0,0.1923,18,0.95,0.16,1.0,3,0,0,0,0,0,0,0,0
29,0,0,1,1,72.4138,0,0,0.1724,21,0.95,0.1429,1.0,3,0,0,0,0,0,0,0,0
31,0,0,1,1,70.9677,0,0,0.1613,23,0.95,0.1667,1.0,3,0,0,0,1,0,0,0,1
208,0,0,3,1,97.5962,5,2,0.1635,52,0.3,0.058,0.976,3,0,0,0,0,0,0,0,0
27,0,0,1,1,85.1852,0,0,0.1852,19,0.88,0.1923,1.0,2,0,0,0,0,0,0,0,0
25,0,0,1,1,64.0,0,0,0.2,17,0.95,0.1667,1.0,3,0,0,0,0,0,0,0,0
26,0,0,1,1,65.3846,0,0,0.1923,18,0.95,0.16,1.0,3,0,0,1,37,0,1,1,1
20,0,0,1,1,60.0,0,0,0.25,12,0.5,0.2105,1.0,2,0,0,0,0,0,0,0,0
37,0,0,1,1,78.3784,0,0,0.1622,28,0.95,0.0833,1.0,3,0,0,0,0,0,0,0,0
29,0,0,3,0,72.4138,0,0,0.2414,22,0.5,0.1429,1.0,2,0,0,0,0,0,0,0,0
33,0,0,1,1,75.7576,0,0,0.1515,25,0.95,0.125,1.0,3,0,0,0,0,0,0,0,0
24,0,0,1,1,58.3333,0,0,0.2083,16,0.95,0.1739,1.0,3,0,0,0,0,0,0,0,0
27,0,0,0,1,62.963,0,0,0.1852,18,0.5,0.0769,1.0,8,0,0,0,0,0,0,0,0
34,0,0,0,0,70.5882,0,0,0.1471,26,0.95,0.0606,1.0,3,0,0,0,0,0,0,0,0
29,0,0,1,1,72.4138,0,0,0.1724,21,0.95,0.1786,1.0,3,0,0,0,0,0,0,0,0
28,0,0,0,0,67.8571,0,0,0.1786,7,0.5,0.1111,1.0,2,0,0,0,0,0,0,0,0
26,0,0,2,1,73.0769,0,0,0.2308,18,0.9,0.16,1.0,2,0,0,0,0,0,0,0,0
28,0,0,1,1,64.2857,0,0,0.1786,20,0.95,0.1481,1.0,3,0,0,0,0,0,0,0,0
37,0,0,1,0,75.6757,0,0,0.1622,29,0.5,0.0833,1.0,2,0,0,0,0,0,0,0,0
27,0,0,1,1,59.2593,0,0,0.1852,19,0.95,0.1538,1.0,3,0,0,0,1,0,1,0,0
36,0,0,1,1,72.2222,0,0,0.1667,27,0.35,0.1429,1.0,4,0,0,0,0,0,0,0,0
31,0,0,1,1,77.4194,0,0,0.1613,23,0.95,0.1667,1.0,3,0,0,0,0,0,0,0,0
21,0,0,1,0,71.4286,0,0,0.2381,14,0.95,0.25,1.0,3,0,0,0,0,0,0,0,0
25,0,0,1,0,80.0,0,0,0.2,18,0.5,0.2083,1.0,4,0,0,0,0,0,0,0,0
28,0,0,1,0,71.4286,0,0,0.1786,21,0.9,0.1852,1.0,3,0,0,0,0,0,0,0,0
30,0,0,1,1,66.6667,0,0,0.1667,22,0.9,0.1379,1.0,3,0,0,0,0,0,0,0,0
31,0,0,1,1,61.2903,0,0,0.1613,23,0.9,0.1333,1.0,2,1,0,0,5,0,1,0,1
51,0,0,2,1,78.4314,0,0,0.2157,42,0.5,0.04,1.0,4,0,0,0,0,0,0,0,0
60,0,0,0,1,88.3333,0,0,0.1833,17,0.95,0.0339,1.0,3,0,0,0,0,0,0,0,0
21,0,0,2,1,57.1429,0,0,0.2857,13,0.5,0.2,1.0,2,0,0,0,0,0,0,0,0
22,0,0,1,0,63.6364,0,0,0.2273,15,0.5,0.1905,1.0,3,0,0,0,0,0,0,0,0
42,0,0,1,0,83.3333,0,0,0.1667,34,0.95,0.0488,1.0,3,0,0,0,0,0,0,0,0
23,0,0,2,0,78.2609,0,0,0.2609,16,0.5,0.2727,1.0,2,0,0,0,0,0,0,0,0
31,0,0,1,1,80.6452,0,0,0.1613,23,0.5,0.1333,1.0,2,0,0,0,0,0,0,0,0
25,0,0,1,1,60.0,0,0,0.2,17,0.95,0.1667,1.0,3,0,0,0,1,0,1,0,1
18,0,0,1,0,66.6667,0,0,0.2778,11,0.35,0.2353,1.0,3,0,0,0,0,0,0,0,0
33,0,0,3,0,78.7879,0,0,0.2121,26,0.88,0.125,1.0,2,0,0,0,0,0,0,0,0
67,0,0,1,1,91.0448,0,0,0.1493,16,0.95,0.0909,1.0,3,0,0,0,0,0,0,0,0
28,0,0,1,1,67.8571,0,0,0.2143,19,0.5,0.1111,1.0,3,0,0,0,0,0,0,0,0
27,0,0,1,1,74.0741,0,0,0.2222,19,0.95,0.1538,1.0,3,0,0,0,0,0,0,0,0
28,0,0,2,1,82.1429,0,0,0.2143,20,0.5,0.1481,1.0,2,0,0,0,0,0,0,0,0
28,0,0,2,1,67.8571,0,0,0.2143,20,0.9,0.1481,1.0,2,0,0,0,0,0,0,0,0
17,0,0,1,0,64.7059,0,0,0.2941,10,0.85,0.25,1.0,2,0,0,0,0,0,0,0,0
28,0,0,1,1,82.1429,0,0,0.1786,20,0.95,0.1481,1.0,3,0,0,0,0,0,0,0,0
23,0,0,1,1,73.913,0,0,0.2174,15,0.5,0.1818,1.0,2,0,0,0,0,0,0,0,0
56,0,0,1,1,92.8571,0,0,0.1607,48,0.5,0.0545,1.0,2,0,0,0,0,0,0,0,0
26,0,0,1,1,57.6923,0,0,0.1923,18,0.95,0.16,1.0,3,0,0,0,0,0,0,0,0
24,0,0,1,1,66.6667,0,0,0.2083,16,0.5,0.1739,1.0,2,0,0,0,0,0,0,0,0
29,0,0,1,1,58.6207,0,0,0.1724,21,0.95,0.1429,1.0,3,8,0,0,235,0,0,0,1
32,0,0,1,1,78.125,0,0,0.1875,24,0.95,0.129,1.0,3,1,0,0,1,0,1,0,1
23,0,0,1,1,39.1304,0,0,0.2174,15,0.95,0.1818,1.0,3,0,0,0,0,0,0,0,0
22,0,0,1,1,77.2727,0,0,0.2273,14,0.8,0.1905,1.0,2,0,0,0,0,0,0,0,0
48,0,0,1,1,81.25,0,0,0.1667,22,0.95,0.0426,1.0,3,0,0,0,0,0,0,0,0
31,0,0,1,1,80.6452,0,0,0.1613,23,0.8,0.1333,1.0,2,0,0,0,0,0,0,0,0
24,0,0,1,1,54.1667,0,0,0.2083,16,0.95,0.2174,1.0,3,0,0,0,0,0,0,0,0
39,0,0,1,1,82.0513,0,0,0.1282,31,0.95,0.1053,1.0,3,0,0,0,0,0,0,0,0
20,0,0,1,1,55.0,0,0,0.25,12,0.5,0.2105,1.0,3,0,0,0,0,0,0,0,0
27,0,0,1,1,55.5556,0,0,0.1852,19,0.95,0.1538,1.0,3,0,0,0,0,0,0,0,0
28,0,0,1,1,78.5714,0,0,0.2143,20,0.95,0.1481,1.0,3,0,0,0,0,0,0,0,0
43,0,0,1,1,74.4186,0,0,0.1395,34,0.95,0.0952,1.0,3,0,0,0,0,0,0,0,0
26,0,0,1,0,53.8462,0,0,0.1923,19,0.95,0.16,1.0,3,0,0,0,0,0,0,0,0
28,0,0,1,1,57.1429,0,0,0.1786,20,0.95,0.1481,1.0,3,1,1,1,72,1,0,0,1
24,0,0,2,1,70.8333,0,0,0.25,16,0.5,0.1739,1.0,2,1,4,1,10,1,1,0,0
30,0,0,1,1,76.6667,0,0,0.1667,22,0.95,0.1724,1.0,3,0,0,0,0,0,0,0,0
20,0,0,1,1,60.0,0,0,0.25,12,0.5,0.2105,1.0,3,1,0,1,108,0,1,0,1
18,0,0,0,0,55.5556,0,0,0.2778,11,0.5,0.1176,1.0,3,0,0,0,0,0,0,0,0
36,0,0,3,0,75.0,0,0,0.1944,29,0.95,0.1429,1.0,3,0,0,0,0,0,0,0,0
31,0,0,1,1,64.5161,0,0,0.1613,23,0.95,0.1333,1.0,3,0,0,0,0,0,0,0,0
26,0,0,1,1,50.0,0,0,0.1923,18,0.9,0.2,1.0,3,0,0,0,0,0,0,0,0
26,0,0,1,1,57.6923,0,0,0.2308,17,0.95,0.12,1.0,3,0,0,0,0,0,0,0,0
19,0,0,1,1,57.8947,0,0,0.2632,11,0.95,0.2778,1.0,3,0,0,0,0,0,0,0,0
32,0,0,1,1,65.625,0,0,0.1562,24,0.95,0.129,1.0,3,0,0,0,0,0,0,0,0
26,0,0,1,0,69.2308,0,0,0.1923,19,0.95,0.2,1.0,3,0,0,0,0,0,0,0,0
95,0,0,1,1,88.4211,2,1,0.1579,20,0.3,0.0957,1.0,3,0,0,0,0,0,0,0,0
40,0,0,1,0,80.0,0,0,0.15,32,0.95,0.1795,1.0,3,0,0,0,0,0,0,0,0
34,0,0,1,1,55.8824,0,0,0.2059,25,0.95,0.1212,1.0,3,0,0,0,0,0,0,0,0
25,0,0,1,0,48.0,0,0,0.2,18,0.95,0.1667,1.0,3,0,0,0,0,0,0,0,0
41,0,0,1,1,70.7317,0,0,0.2195,32,0.5,0.125,1.0,3,0,0,0,0,0,0,0,0
22,0,0,1,1,45.4545,0,0,0.2273,14,0.9,0.1905,1.0,3,0,0,0,0,0,0,0,0
41,0,0,2,0,68.2927,0,0,0.1951,29,0.5,0.05,1.0,2,0,0,0,0,0,0,0,0
30,0,0,1,0,76.6667,0,0,0.2,23,0.95,0.1379,1.0,3,0,0,0,0,0,0,0,0
30,0,0,2,0,80.0,0,0,0.2,23,0.95,0.1724,1.0,3,0,0,0,0,0,0,0,0
28,0,0,1,1,67.8571,0,0,0.2143,20,0.95,0.1852,1.0,3,0,0,0,0,0,0,0,0
26,0,0,1,1,73.0769,0,0,0.1923,18,0.85,0.16,1.0,3,0,0,0,0,0,0,0,0
33,0,0,2,0,72.7273,0,0,0.1818,26,0.85,0.1562,1.0,3,0,0,0,0,0,0,0,0
19,0,0,1,1,57.8947,0,0,0.2632,11,0.5,0.2222,1.0,2,1,0,0,0,1,1,0,1
27,0,0,1,1,59.2593,0,0,0.2222,19,0.95,0.1538,1.0,3,0,0,0,0,0,0,0,0
49,0,0,1,1,85.7143,0,0,0.1837,40,0.5,0.0417,1.0,2,0,0,0,0,0,0,0,0
21,0,0,1,0,52.381,0,0,0.2381,14,0.95,0.2,1.0,3,0,0,0,0,0,0,0,0
50,0,0,1,1,70.0,0,0,0.14,41,0.95,0.0816,1.0,3,0,0,0,0,0,0,0,0
76,0,0,1,1,89.4737,0,0,0.1053,28,0.5,0.0533,1.0,2,0,0,0,0,0,0,0,0
25,0,0,1,0,76.0,0,0,0.2,18,0.95,0.2083,1.0,3,0,0,0,0,0,0,0,0
23,0,0,2,1,69.5652,0,0,0.2609,15,0.88,0.1818,1.0,2,0,0,0,0,0,0,0,0
25,0,0,1,1,64.0,0,0,0.2,17,0.95,0.1667,1.0,3,0,0,0,0,0,0,0,0
80,0,0,0,0,88.75,0,0,0.2,18,0.95,0.2278,0.925,3,0,0,0,0,0,0,0,0
48,0,0,1,0,79.1667,0,0,0.1042,41,0.5,0.1489,1.0,2,0,0,0,0,0,0,0,0
37,0,0,1,1,75.6757,0,0,0.1622,28,0.95,0.1389,1.0,3,0,0,0,0,0,0,0,0
27,0,0,1,1,74.0741,0,0,0.1852,19,0.95,0.1538,1.0,3,0,0,0,0,0,0,0,0
35,0,0,0,1,68.5714,0,0,0.1429,22,0.95,0.0882,1.0,3,0,0,0,0,0,0,0,0
20,0,0,1,1,75.0,0,0,0.25,12,0.5,0.2105,1.0,2,0,0,0,183,0,1,0,1
24,0,0,1,0,83.3333,0,0,0.2083,17,0.5,0.2174,1.0,2,0,0,0,0,0,0,0,0
34,0,0,1,1,55.8824,0,0,0.2059,25,0.95,0.0909,1.0,3,0,0,0,0,0,0,0,0
21,0,0,1,1,71.4286,0,0,0.2381,13,0.9,0.2,1.0,3,0,0,0,0,0,0,0,0
32,0,0,1,1,75.0,0,0,0.1562,24,0.95,0.129,1.0,3,0,0,0,0,0,0,0,0
33,0,0,1,0,57.5758,0,0,0.1515,26,0.95,0.125,1.0,3,0,0,0,0,0,0,0,0
30,0,0,2,1,73.3333,0,0,0.2,22,0.5,0.1379,1.0,2,0,0,0,0,0,0,0,0
21,0,0,1,1,57.1429,0,0,0.2381,13,0.5,0.2,1.0,2,0,0,0,0,0,0,0,0
33,0,0,1,1,72.7273,0,0,0.2727,24,0.5,0.0938,1.0,3,0,0,0,0,0,0,0,0
30,0,0,1,1,63.3333,0,0,0.1667,22,0.95,0.1724,1.0,3,0,0,0,0,0,0,0,0
20,0,0,1,0,45.0,0,0,0.25,13,0.5,0.2105,1.0,2,0,0,0,0,0,0,0,0
18,0,0,1,1,66.6667,0,0,0.2778,10,0.5,0.2353,1.0,2,0,0,0,0,0,0,0,0
21,0,0,1,1,47.619,0,0,0.2381,13,0.95,0.2,1.0,3,1,0,0,0,0,1,0,1
29,0,0,1,1,79.3103,0,0,0.1724,21,0.9,0.1786,1.0,3,0,0,0,0,0,0,0,0
33,0,0,1,1,84.8485,0,0,0.1818,25,0.95,0.1562,1.0,3,0,0,0,0,0,0,0,0
32,0,0,1,1,75.0,0,0,0.1562,24,0.95,0.1613,1.0,3,0,0,0,0,0,0,0,0
29,0,0,1,1,79.3103,0,0,0.1724,21,0.95,0.1429,1.0,3,0,0,0,0,0,0,0,0
34,0,0,1,1,67.6471,0,0,0.1765,26,0.95,0.1212,1.0,3,1,0,1,8,0,1,0,1
34,0,0,1,1,79.4118,0,0,0.1471,26,0.95,0.1515,1.0,3,0,0,0,0,0,0,0,0
147,0,0,4,0,95.2381,1,1,0.0952,70,0.95,0.0753,1.0,3,0,0,0,0,0,0,0,0
46,0,0,1,1,80.4348,0,0,0.1522,37,0.5,0.0444,1.0,2,0,0,0,0,0,0,0,0
38,0,0,0,1,84.2105,0,0,0.1842,20,0.9,0.0541,1.0,3,0,0,0,0,0,0,0,0
20,0,0,1,1,70.0,0,0,0.25,12,0.5,0.2632,1.0,2,0,0,0,0,0,0,0,1
25,0,0,1,1,68.0,0,0,0.2,17,0.5,0.2083,1.0,2,0,0,0,0,0,0,0,0
32,0,0,2,0,71.875,0,0,0.1875,25,0.95,0.1935,1.0,3,0,0,0,0,0,0,0,0
23,0,0,1,1,47.8261,0,0,0.2174,15,0.9,0.1818,1.0,3,0,0,0,0,0,0,0,0
20,0,0,1,0,65.0,0,0,0.25,13,0.5,0.2105,1.0,2,0,0,0,0,0,0,0,0
23,0,0,1,1,56.5217,0,0,0.2174,15,0.95,0.1818,1.0,3,0,0,0,0,0,0,0,0
27,0,0,2,0,59.2593,0,0,0.2222,20,0.5,0.1538,1.0,2,0,0,0,0,0,0,0,0
24,0,0,1,0,45.8333,0,0,0.25,17,0.95,0.1739,1.0,3,0,0,0,0,0,0,0,0
25,0,0,1,1,52.0,0,0,0.2,17,0.95,0.1667,1.0,3,0,0,0,0,0,0,0,0
44,0,0,0,1,88.6364,0,0,0.2045,13,0.5,0.0465,1.0,2,0,0,0,0,0,0,0,0
24,0,0,1,1,66.6667,0,0,0.25,16,0.95,0.1739,1.0,3,0,0,0,0,0,0,0,0
19,0,0,1,1,52.6316,0,0,0.3158,11,0.88,0.2222,1.0,2,0,0,0,0,0,0,0,0
24,0,0,2,1,70.8333,0,0,0.25,16,0.5,0.1739,1.0,2,1,0,0,76,0,1,0,1
24,0,0,1,1,54.1667,0,0,0.2083,16,0.95,0.1739,1.0,3,0,0,0,0,0,0,0,0
23,0,0,1,1,56.5217,0,0,0.2174,15,0.9,0.2727,1.0,3,0,0,0,0,0,0,0,0
24,0,0,1,1,66.6667,0,0,0.2083,16,0.5,0.1739,1.0,2,0,0,0,0,0,0,0,0
23,0,0,1,0,65.2174,0,0,0.2609,16,0.5,0.1818,1.0,2,0,0,0,0,0,0,0,0
36,0,0,1,1,69.4444,0,0,0.2222,27,0.95,0.0857,1.0,3,0,0,0,0,0,0,0,0
29,0,0,1,1,75.8621,0,0,0.2069,21,0.5,0.1786,1.0,2,0,0,0,0,0,0,0,0
34,0,0,1,1,76.4706,0,0,0.1471,26,0.9,0.1212,1.0,3,0,0,0,0,0,0,0,0
24,0,0,1,1,54.1667,0,0,0.2083,16,0.95,0.1739,1.0,3,0,14,0,243,0,0,0,1
32,0,0,1,1,71.875,0,0,0.1562,24,0.5,0.129,1.0,2,0,0,0,0,0,0,0,0
27,0,0,2,1,62.963,0,0,0.2222,19,0.5,0.1538,1.0,2,0,0,0,0,0,0,0,0
39,0,0,1,0,84.6154,0,0,0.1538,31,0.88,0.0526,1.0,2,0,0,0,0,0,0,0,0
38,0,0,1,1,86.8421,0,0,0.1316,30,0.95,0.1351,1.0,3,0,1,1,4,0,0,0,1
52,0,0,2,1,82.6923,0,0,0.2115,43,0.5,0.1176,1.0,4,0,0,0,0,0,0,0,0
80,0,0,0,1,92.5,0,0,0.1125,7,0.5,0.0759,1.0,2,0,0,0,0,0,0,0,0
29,0,0,1,1,62.069,0,0,0.1724,21,0.9,0.1429,1.0,3,0,0,0,0,0,0,0,0
59,0,0,3,1,86.4407,0,0,0.1695,28,0.95,0.0862,1.0,3,0,0,0,0,0,0,0,0
41,0,0,1,1,78.0488,0,0,0.1463,32,0.95,0.075,1.0,3,0,0,0,0,0,0,0,0
27,0,0,2,0,74.0741,0,0,0.2222,20,0.5,0.2308,1.0,2,0,0,0,0,0,0,0,0
23,0,0,0,1,52.1739,0,0,0.2609,14,0.95,0.1364,1.0,3,0,0,0,0,0,0,0,0
26,0,0,1,0,65.3846,0,0,0.1923,19,0.95,0.16,1.0,3,0,0,0,0,0,0,0,0
25,0,0,1,1,60.0,0,0,0.2,17,0.95,0.2083,1.0,3,0,0,0,0,0,0,0,0
19,0,0,1,1,73.6842,0,0,0.2632,11,0.5,0.2222,1.0,2,0,0,0,0,0,0,0,0
33,0,0,2,1,66.6667,0,0,0.1818,25,0.9,0.125,1.0,2,0,0,0,0,0,0,0,0
20,0,0,0,1,40.0,0,0,0.25,5,0.5,0.1053,1.0,2,0,0,0,0,0,0,0,0
28,0,0,1,1,64.2857,0,0,0.1786,20,0.95,0.1481,1.0,3,0,0,0,0,0,0,0,0
52,0,0,0,1,86.5385,0,0,0.1923,26,0.95,0.0392,1.0,3,0,0,0,0,0,0,0,0
29,0,0,1,1,86.2069,0,0,0.1724,21,0.95,0.1429,1.0,3,0,0,0,0,0,0,0,0
49,0,0,1,1,79.5918,0,0,0.1633,29,0.5,0.0417,1.0,2,0,0,0,0,0,0,0,0
28,0,0,1,1,71.4286,0,0,0.1786,20,0.95,0.1481,1.0,3,1,0,1,60,0,1,1,1
34,0,0,1,1,73.5294,0,0,0.1471,26,0.95,0.1818,1.0,3,0,0,0,0,0,0,0,0
25,0,0,1,0,72.0,0,0,0.2,18,0.95,0.1667,1.0,3,0,0,0,0,0,0,0,0
34,0,0,2,1,76.4706,0,0,0.1765,26,0.5,0.1515,1.0,2,0,0,0,0,0,0,0,0
36,0,0,1,0,75.0,0,0,0.1389,29,0.5,0.1143,1.0,10,0,0,0,0,0,0,0,0
27,0,0,1,0,55.5556,0,0,0.1852,20,0.95,0.1538,1.0,3,0,0,0,0,0,0,0,0
45,0,0,1,1,73.3333,0,0,0.1333,36,0.95,0.0909,1.0,3,0,0,0,0,0,0,0,0
38,0,0,1,1,92.1053,0,0,0.1316,30,0.95,0.1351,1.0,3,0,0,0,275,0,1,0,1
50,0,0,3,0,86.0,0,0,0.2,42,0.5,0.1224,1.0,2,0,0,0,0,0,0,0,0
25,0,0,1,1,72.0,0,0,0.2,17,0.9,0.1667,1.0,3,0,0,0,0,0,0,0,0
74,0,0,1,1,86.4865,0,0,0.1081,13,0.5,0.0548,1.0,2,0,0,0,0,0,0,0,0
23,0,0,1,1,60.8696,0,0,0.2174,15,0.88,0.1818,1.0,2,0,0,0,0,0,0,0,0
38,0,0,1,1,84.2105,0,0,0.1842,29,0.95,0.0811,1.0,3,0,0,0,0,0,0,0,0
40,0,0,1,1,72.5,0,0,0.175,17,0.5,0.0513,1.0,2,0,0,0,0,0,0,0,0
29,0,0,1,0,62.069,0,0,0.1724,22,0.95,0.1786,1.0,3,0,0,0,0,0,0,0,0
34,0,0,1,1,76.4706,0,0,0.1471,26,0.5,0.1212,1.0,2,0,0,0,0,0,0,0,0
23,0,0,1,1,60.8696,0,0,0.2174,15,0.95,0.1818,1.0,3,0,0,0,0,0,0,0,0
32,0,0,1,1,65.625,0,0,0.1562,24,0.95,0.1613,1.0,3,0,0,0,0,0,0,0,0
28,0,0,1,1,53.5714,0,0,0.1786,20,0.95,0.1481,1.0,3,0,0,0,0,0,0,0,0
33,0,0,1,1,81.8182,0,0,0.1515,25,0.95,0.125,1.0,3,0,0,0,0,0,0,0,0
27,0,0,1,1,81.4815,0,0,0.1852,19,0.9,0.1538,1.0,3,0,0,0,0,0,0,0,0
27,0,0,1,1,74.0741,0,0,0.2222,18,0.5,0.1154,1.0,3,0,0,0,0,0,0,0,0
25,0,0,1,0,56.0,0,0,0.2,18,0.5,0.1667,1.0,4,0,0,0,0,0,0,0,0
28,0,0,2,0,71.4286,0,0,0.2143,21,0.5,0.1481,1.0,3,0,0,0,0,0,0,0,0
33,0,0,2,1,72.7273,0,0,0.2121,25,0.88,0.1562,1.0,2,0,0,0,0,0,0,0,0
32,0,0,1,1,65.625,0,0,0.2188,23,0.35,0.0968,1.0,4,0,0,0,0,0,0,0,0
30,0,0,1,1,63.3333,0,0,0.2667,19,0.95,0.1379,0.9667,3,0,0,0,0,0,0,0,0
41,0,0,1,1,58.5366,0,0,0.1707,32,0.95,0.075,1.0,3,0,0,0,0,0,0,0,0
40,0,0,2,1,87.5,0,0,0.175,31,0.8,0.0513,1.0,2,0,0,0,0,0,0,0,0
29,0,0,1,1,65.5172,0,0,0.2069,15,0.5,0.1429,1.0,2,0,0,0,0,0,0,0,0
35,0,0,2,1,77.1429,0,0,0.1714,27,0.95,0.1176,1.0,3,0,0,0,0,0,0,0,0
18,0,0,1,0,66.6667,0,0,0.2778,11,0.5,0.2353,1.0,2,0,0,0,0,0,0,0,0
76,0,0,1,1,92.1053,0,0,0.1053,28,0.5,0.0533,1.0,2,0,0,0,0,0,0,0,0
23,0,0,1,1,69.5652,0,0,0.2174,15,0.5,0.1818,1.0,2,0,0,0,0,0,0,0,0
26,0,0,2,1,65.3846,0,0,0.2308,18,0.88,0.16,1.0,2,0,0,0,0,0,0,0,0
